floor,sq_mt_built,sq_mt_useful,n_rooms,built_year,has_terrace,has_balcony,is_renewal_needed,has_garden,has_lift,has_ac,has_pool,has_parking,house_type_Casa,house_type_Dúplex,house_type_Piso,house_type_Ático,heating_type_central,heating_type_individual,heating_type_unknown,orientation,price_category,is_exterior_0,is_exterior_1,is_exterior_2,price_per_m2,is_district__1,is_district__2,is_district__3,is_district__4,is_district__5,is_district__6,is_district__7,is_district__8,is_district__9,is_district__10,is_district__11,is_district__12,is_district__13,is_district__14,is_district__15,is_district__17,is_district__18,is_district__19,is_district__20,is_district__21,is_ernegy_certificate__A,is_ernegy_certificate__B,is_ernegy_certificate__C,is_ernegy_certificate__D,is_ernegy_certificate__E,is_ernegy_certificate__F,is_ernegy_certificate__G
0.0,-0.6623662409379555,-0.16655657970441226,-0.665855326481734,1968,2,2,0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6.0,-0.4083254879486616,-0.16655657970441226,-0.003806279590717332,1962,1,2,0,0,1,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,1796.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3.0,-0.57270479870644,-0.16655657970441226,-0.665855326481734,1975,2,2,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,north-south,Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2.0,-0.6922533883484606,-0.6884005363440137,-0.665855326481734,1960,2,1,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,south,Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.0,-0.7071969620537132,-0.16655657970441226,-0.665855326481734,1957,2,2,0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,1827.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.0,-0.28877689830664094,-0.16655657970441226,-0.003806279590717332,1995,1,2,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,east-west,Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3.0,-0.6100637329695714,-0.6524112979550757,-0.665855326481734,1963,1,2,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,south,Low,0,1,0,1827.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3.0,-0.3336076194223987,-0.13056734131547423,-0.003806279590717332,1964,1,2,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,west,Low,0,1,0,1827.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3.0,-0.4979869301801771,-0.16655657970441226,-0.665855326481734,1999,1,2,0,0,1,1.0,0.0,1,0,0,1,0,0,1,0,east,Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.0,-0.28877689830664094,-0.16655657970441226,-0.665855326481734,2002,1,2,0,0,1,1.0,1.0,1,0,1,0,0,0,1,0,east,Medium-Low,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.0,-0.4979869301801771,-0.16655657970441226,-0.003806279590717332,2000,2,2,0,0,1,1.0,1.0,1,0,0,1,0,0,1,0,east-south,Medium-Low,0,1,0,1827.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.0,-0.9761812887482597,-0.16655657970441226,-0.003806279590717332,1970,2,2,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,east-south,Low,0,1,0,1827.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3.0,-0.6922533883484606,-0.6884005363440137,-0.665855326481734,1964,1,2,0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,east-south,Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4.0,-0.57270479870644,-0.16655657970441226,-0.665855326481734,2003,2,2,0,0,1,1.0,1.0,1,0,0,1,0,0,1,0,south-west,Medium-Low,0,1,0,1827.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.5,-0.35602297998027754,-0.16655657970441226,-0.665855326481734,2007,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,1,0,south-west,Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3.0,-0.17670009551724655,-0.16655657970441226,0.6582427673002993,1966,1,2,0,0,1,1.0,0.0,0,0,0,1,0,0,0,1,unknown,Medium-Low,0,1,0,1827.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5.0,-0.6175355198221978,-0.16655657970441226,-0.003806279590717332,1965,2,2,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,1796.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6.0,-0.2962486851592672,-0.16655657970441226,-0.003806279590717332,1994,1,2,0,0,1,0.0,1.0,1,0,0,1,0,0,1,0,unknown,Medium-Low,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6.0,-0.5278740775906823,-0.16655657970441226,-0.665855326481734,1999,2,2,0,0,1,0.0,1.0,1,0,0,1,0,0,1,0,unknown,Low,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5.0,-0.28130511145401466,-0.16655657970441226,-0.003806279590717332,1994,1,2,0,0,1,0.0,1.0,1,0,0,1,0,0,1,0,unknown,Medium-Low,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5.0,-0.28877689830664094,-0.16655657970441226,-0.003806279590717332,1994,1,2,0,0,1,0.0,1.0,1,0,0,1,0,0,1,0,unknown,Medium-Low,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6.0,-0.32613583256977235,-0.16655657970441226,-0.003806279590717332,1981,1,2,0,0,1,0.0,1.0,0,0,0,1,0,0,0,1,unknown,Medium-Low,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,-0.32613583256977235,-0.16655657970441226,-0.003806279590717332,1999,2,2,0,0,1,0.0,1.0,1,0,0,1,0,0,0,1,unknown,Medium-Low,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,-0.027264358464720726,-0.16655657970441226,-0.003806279590717332,2003,2,2,0,0,1,0.0,1.0,1,0,0,1,0,0,0,1,unknown,Medium-Low,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6.0,-0.35602297998027754,-0.16655657970441226,-0.003806279590717332,1999,2,2,0,0,1,0.0,1.0,1,0,0,1,0,0,0,1,unknown,Medium-Low,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3.0,-0.34855119312765126,-0.16655657970441226,-0.003806279590717332,1999,2,2,0,0,1,0.0,1.0,1,0,0,1,0,0,0,1,unknown,Medium-Low,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6.0,0.21930460767194687,-0.16655657970441226,-0.665855326481734,1999,2,2,0,0,1,0.0,1.0,1,0,0,1,0,0,0,1,unknown,Medium-Low,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.0,-0.44568442221179305,-0.16655657970441226,-0.665855326481734,1999,2,2,0,0,1,0.0,1.0,1,0,0,1,0,0,0,1,unknown,Medium-Low,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.0,-0.3037204720118935,-0.13056734131547423,-0.003806279590717332,1981,1,2,0,0,1,0.0,1.0,0,0,0,1,0,0,0,1,unknown,Medium-Low,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,-0.25141796404350947,-0.07658348373206719,-0.003806279590717332,1979,1,2,0,0,1,0.0,1.0,0,0,0,1,0,0,0,1,unknown,Medium-Low,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.0,-0.23647439033825687,-0.040594245343129165,-0.003806279590717332,1981,1,2,0,0,1,0.0,1.0,0,0,0,1,0,0,0,1,unknown,Medium-Low,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7.0,-0.1318693744014888,0.175341184990499,-0.003806279590717332,1981,1,2,0,0,1,0.0,1.0,0,0,0,1,0,0,0,1,unknown,Medium,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6.0,-0.23647439033825687,0.013389612240277876,-0.003806279590717332,1981,1,2,0,0,1,0.0,1.0,0,0,0,1,0,0,0,1,unknown,Medium-Low,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,-0.2738333246013883,-0.16655657970441226,-0.665855326481734,1957,1,2,1,0,0,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.0,-0.42326906165391415,-0.16655657970441226,-0.003806279590717332,1985,1,2,0,0,1,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Medium-Low,0,1,0,1796.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.0,-0.6474226672327029,-0.16655657970441226,-0.665855326481734,1957,2,2,1,0,0,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,1827.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3.0,-0.6922533883484606,-0.16655657970441226,-0.665855326481734,1959,1,2,0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,0,1,1796.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,-0.4979869301801771,-0.16655657970441226,-0.003806279590717332,1950,1,2,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,east,Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.0,-0.5502894381485611,-0.7783736323163587,-0.665855326481734,1999,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,1,0,east-west,Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.0,-0.18417188236987284,0.03138423143474689,-0.003806279590717332,1999,2,2,0,0,1,0.0,0.0,1,0,0,1,0,0,1,0,south-west,Medium-Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0,-0.3634947668329038,-0.040594245343129165,-0.003806279590717332,2020,1,2,0,0,1,0.0,1.0,1,0,0,1,0,0,1,0,west,Medium-Low,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,-0.3709665536855301,-0.0945781029265362,-0.003806279590717332,2020,1,2,0,0,1,1.0,1.0,1,0,0,1,0,0,1,0,unknown,Medium-Low,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
7.0,-0.26636153774876203,0.175341184990499,-0.003806279590717332,2020,1,2,0,0,1,1.0,1.0,1,0,0,0,1,0,1,0,unknown,Medium,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3.0,-0.35602297998027754,-0.040594245343129165,-0.003806279590717332,2020,1,2,0,0,1,1.0,1.0,1,0,0,1,0,0,1,0,west,Medium-Low,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,-0.520402290738056,-0.40048662923250944,-0.003806279590717332,1968,2,2,1,0,0,0.0,0.0,0,0,0,1,0,0,0,1,north,Low,0,1,0,1827.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.0,-0.4606279959170456,-0.23853505648228832,-0.003806279590717332,1966,1,2,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.0,-0.42326906165391415,-0.27452429487122637,-0.003806279590717332,2003,2,2,0,0,1,1.0,1.0,1,0,0,1,0,0,0,1,unknown,Medium-Low,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6.0,-0.10198222699098364,-0.14856196050994325,-0.665855326481734,2003,1,1,0,0,1,1.0,1.0,1,0,0,1,0,0,1,0,unknown,Medium-Low,0,1,0,1827.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2.0,-0.6474226672327029,-0.16655657970441226,-0.003806279590717332,1960,2,2,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,1827.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7.0,-0.10198222699098364,0.22932504257390604,-0.003806279590717332,2004,1,2,0,0,1,0.0,1.0,0,0,0,1,0,0,1,0,unknown,Medium-Low,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2.0,-0.4606279959170456,-0.16655657970441226,-0.665855326481734,1967,2,1,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,east-south,Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3.0,-0.6548944540853292,-0.16655657970441226,-0.665855326481734,1999,1,2,0,0,1,0.0,1.0,1,0,0,1,0,0,0,1,unknown,Low,0,1,0,1796.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,-0.6548944540853292,-0.16655657970441226,-0.665855326481734,1999,1,2,0,0,1,0.0,1.0,1,0,0,1,0,0,0,1,unknown,Low,0,1,0,1796.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.0,-0.6623662409379555,-0.16655657970441226,-0.665855326481734,1999,1,2,0,0,1,0.0,1.0,1,0,0,1,0,0,0,1,unknown,Low,0,1,0,1796.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.0,-0.5054587170328033,-0.16655657970441226,-0.003806279590717332,1999,1,2,0,0,1,0.0,1.0,1,0,0,1,0,0,0,1,unknown,Medium-Low,0,1,0,1796.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0,-0.6474226672327029,-0.16655657970441226,-0.665855326481734,2004,1,2,0,0,1,0.0,1.0,1,0,0,1,0,0,0,1,unknown,Low,0,1,0,1796.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3.0,-0.19164366922249915,-0.16655657970441226,-0.003806279590717332,2001,1,1,0,0,1,1.0,1.0,1,0,0,1,0,0,1,0,north-east,Medium-Low,0,1,0,1827.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2.0,-0.15428473495936768,-0.16655657970441226,-0.003806279590717332,1999,1,2,0,0,1,0.0,1.0,1,0,0,1,0,0,0,1,unknown,Medium,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.0,-0.09451044013835735,-0.16655657970441226,0.6582427673002993,1999,1,2,0,0,1,0.0,1.0,1,0,0,1,0,0,0,1,unknown,Medium,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,-0.26636153774876203,-0.16655657970441226,-0.003806279590717332,1999,1,2,0,0,1,0.0,1.0,1,0,0,1,0,0,0,1,unknown,Medium-Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2.0,-0.18417188236987284,-0.16655657970441226,-0.003806279590717332,1999,1,2,0,0,1,0.0,1.0,1,0,0,1,0,0,0,1,unknown,Medium-Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.0,-0.16175652181199396,-0.16655657970441226,-0.003806279590717332,1999,1,2,0,0,1,0.0,1.0,1,0,0,1,0,0,0,1,unknown,Medium,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,-0.3336076194223987,-0.16655657970441226,-0.665855326481734,1999,1,2,0,0,1,0.0,1.0,1,0,0,1,0,0,0,1,unknown,Medium-Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.0,-0.31866404571714607,-0.004605006954191137,-0.003806279590717332,2020,1,2,0,0,1,1.0,1.0,1,0,0,1,0,0,1,0,south-west,Medium-Low,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.0,-0.6025919461169451,-0.16655657970441226,-0.003806279590717332,1964,1,2,0,0,1,0.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,1308.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2.0,-0.38591012739078273,-0.16655657970441226,-0.665855326481734,1965,1,1,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,east-south,Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.0,-0.5428176512959348,-0.3465027716491024,-0.003806279590717332,1968,2,2,0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,1308.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,-0.3709665536855301,-0.16655657970441226,-0.665855326481734,2003,1,2,0,0,1,0.0,1.0,1,0,0,1,0,0,1,0,east-south,Medium-Low,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7.0,-0.42326906165391415,-0.05858886453759818,-0.665855326481734,2004,2,2,0,0,1,1.0,1.0,1,0,0,0,1,0,1,0,west,Medium-Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3.0,-0.12439758754886251,-0.16655657970441226,0.6582427673002993,1978,1,2,0,0,1,1.0,1.0,0,0,0,1,0,0,1,0,east-west,Medium-Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,-0.7296123226115921,-0.7963682515108278,-0.665855326481734,1969,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,1,0,north,Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6.0,0.032509936356289605,0.21133042337943703,-0.003806279590717332,2004,2,2,0,0,1,1.0,1.0,1,0,0,1,0,0,1,0,unknown,Medium,0,1,0,1827.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.0,-0.5801765855590663,-0.16655657970441226,-0.003806279590717332,1961,1,2,0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,1308.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8.0,0.17447388655618914,-0.16655657970441226,-0.003806279590717332,2010,1,2,0,0,1,1.0,1.0,1,0,0,0,1,0,1,0,east-south,Medium,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.0,-0.7370841094642184,-0.8863413474831728,-0.665855326481734,1971,2,2,0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,1827.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7.0,-0.3634947668329038,-0.16655657970441226,-0.003806279590717332,2001,2,2,0,0,1,1.0,1.0,1,0,0,1,0,0,1,0,north-east,Medium-Low,0,1,0,1827.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7.0,-0.7221405357589659,-0.16655657970441226,-1.3279043733727507,2008,2,2,0,0,1,1.0,1.0,1,0,0,1,0,0,1,0,south,Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5.0,-0.07956686643310476,0.06737346982368492,-0.003806279590717332,1999,1,2,0,0,1,0.0,0.0,1,0,0,0,1,0,1,0,east-south-west,Medium-Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3.0,-0.4979869301801771,-0.16655657970441226,-0.003806279590717332,1965,2,2,0,0,1,1.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,1796.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.0,-0.38591012739078273,0.03138423143474689,-0.003806279590717332,1975,1,2,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,east-south,Medium-Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5.0,-0.677309814643208,-0.16655657970441226,-0.003806279590717332,1965,1,2,1,0,0,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,1796.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,-0.7744430437273498,-0.9583198242610489,-1.3279043733727507,1971,2,2,0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,1827.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3.0,-0.5577612250011874,-0.16655657970441226,-0.003806279590717332,1967,1,2,1,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,-0.34855119312765126,-0.16655657970441226,0.6582427673002993,1946,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,1796.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.0,-0.57270479870644,-0.16655657970441226,-0.003806279590717332,1964,1,2,1,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,1796.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,-0.6474226672327029,-0.16655657970441226,-0.665855326481734,1964,2,2,0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,1308.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.0,-0.6474226672327029,-0.16655657970441226,-0.665855326481734,1967,1,2,0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3.0,-0.41579727480128786,-0.16655657970441226,-0.003806279590717332,1937,2,2,0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,1796.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2.0,-0.5428176512959348,-0.16655657970441226,-0.003806279590717332,1967,1,2,1,0,0,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5.0,-0.2738333246013883,-0.16655657970441226,-0.003806279590717332,2003,2,2,0,0,1,1.0,1.0,1,0,0,1,0,0,0,1,north-south,Medium-Low,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3.0,-0.4755715696222982,-0.16655657970441226,-0.003806279590717332,1966,1,1,0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,east,Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.0,-0.908935207074623,-0.16655657970441226,-1.9899534202637674,2005,2,2,0,0,1,0.0,1.0,1,0,0,1,0,0,0,1,unknown,Low,0,0,1,1827.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.5,-0.6100637329695714,-0.16655657970441226,-0.665855326481734,1982,2,2,1,0,0,0.0,0.0,0,0,0,1,0,0,0,1,east,Low,0,1,0,1617.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3.0,-0.6623662409379555,-0.7243897747329517,-0.003806279590717332,1966,2,1,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,south,Low,0,1,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
